ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORI
2014;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;9
2014;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;20
2014;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;5
2014;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;3
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;1;Education;F;5
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;1;Education;M;3
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;21
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;13
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;16
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;29
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;21
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;21
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;29
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;2
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;8
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;9
2014;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;20
2014;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;3
2014;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2014;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;4
2014;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;3
2014;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;9
2014;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;6
2014;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;1
2014;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2014;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;3
2014;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;8
2014;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1
2014;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;1
2014;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;1
2014;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2014;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;2
2014;05812;Roma - Università Europea;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;3
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;14
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;2
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;7
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;5
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;6
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;3
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;6
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;2
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;4
2014;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;9
2014;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2014;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;2
2014;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;4
2014;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;2
2014;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;5
2014;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;7
2014;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2014;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;5
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;F;21
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;M;13
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;5
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;8
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;31
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;15
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;58
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;49
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;3
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;53
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;58
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;16
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;15
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;F;46
2014;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;M;26
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;2;Arts and humanities;F;3
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;17
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;15
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;1
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;2
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;3
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;7
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;5
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;6
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;F;3
2014;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;M;1
2014;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;F;24
2014;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;M;8
2014;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2014;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;Dottorato di ricerca;1;Education;F;2
2014;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;Dottorato di ricerca;1;Education;M;2
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;7
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;6
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;12
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;7
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;31
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;11
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;15
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;25
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;F;38
2014;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Dottorato di ricerca;9;Health and welfare;M;18
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;1;Education;F;5
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;F;12
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;2;Arts and Humanities;M;11
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;6
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;4;Business, administration and law;F;26
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;4;Business, administration and law;M;10
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;21
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;17
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;3
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;8
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;8
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;11
2014;06501;Salerno - Università degli studi;Campania;SUD;Dottorato di ricerca;9;Health and welfare;F;4
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;2;Arts and Humanities;F;5
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;2;Arts and Humanities;M;2
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;4;Business, administration and law;F;3
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;4;Business, administration and law;M;4
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;13
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;15
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;3
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;10
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;22
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;9;Health and welfare;F;20
2014;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;9;Health and welfare;M;12
2014;06701;Teramo - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;2;Arts and Humanities;F;3
2014;06701;Teramo - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2014;06701;Teramo - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;2
2014;06701;Teramo - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;4;Business, administration and law;F;10
2014;06701;Teramo - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;4;Business, administration and law;M;6
2014;06701;Teramo - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;2
2014;06701;Teramo - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2014;06701;Teramo - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;7
2014;06701;Teramo - Università degli studi;Abruzzo;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;3
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;2;Arts and Humanities;F;14
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;2;Arts and Humanities;M;4
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;2
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;4;Business, administration and law;F;10
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;4;Business, administration and law;M;5
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;13
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;9
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;11
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;3
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;9;Health and welfare;F;33
2014;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Dottorato di ricerca;9;Health and welfare;M;25
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Dottorato di ricerca;2;Arts and Humanities;F;1
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Dottorato di ricerca;4;Business, administration and law;F;1
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Dottorato di ricerca;4;Business, administration and law;M;2
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;1
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;2
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;3
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Dottorato di ricerca;99;Field unknown;F;3
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Dottorato di ricerca;99;Field unknown;M;2
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;1;Education;F;4
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;1;Education;M;1
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;2;Arts and Humanities;F;9
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;2;Arts and Humanities;M;2
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;F;5
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;M;3
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;3
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;3
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;9;Health and welfare;F;10
2014;07101;Foggia - Università degli studi;Puglia;SUD;Dottorato di ricerca;9;Health and welfare;M;3
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;1;Education;F;3
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;1;Education;M;2
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;2;Arts and Humanities;F;28
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;2;Arts and Humanities;M;14
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;8
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;2
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;F;19
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;M;20
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;40
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;37
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;4
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;20
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;12
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;9;Health and welfare;F;23
2014;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;9;Health and welfare;M;13
2014;07202;Bari - Politecnico;Puglia;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;12
2014;07202;Bari - Politecnico;Puglia;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;21
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;F;4
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;M;5
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Dottorato di ricerca;99;Field unknown;F;3
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Dottorato di ricerca;99;Field unknown;M;4
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;2;Arts and Humanities;F;32
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;2;Arts and Humanities;M;13
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;3
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;4
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;F;12
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;M;4
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;19
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;22
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;9
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;15
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;99;Field unknown;F;2
2014;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;99;Field unknown;M;1
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;2;Arts and Humanities;F;2
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;2;Arts and Humanities;M;1
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;8
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;5
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;8
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;9
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;5
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;7
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;2;Arts and Humanities;F;13
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;2;Arts and Humanities;M;6
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;7
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;F;6
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;M;2
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;17
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;6
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;10
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;19
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;9;Health and welfare;F;7
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;F;6
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;M;2
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;5
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;2
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;3
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;9;Health and welfare;F;22
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;9;Health and welfare;M;5
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;99;Field unknown;F;4
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;99;Field unknown;M;1
2014;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;F;3
